Accident_Year,Accident_Date_Time,Operator_ID,Operator_Name,Accident_State,Cause_Category,Net_Loss,All_Costs
2010,8/17/2010 8:30 AM,1845,"BUCKEYE PARTNERS, LP",NY,CORROSION,0.0,499335
2010,8/17/2010 9:48 AM,395,AMOCO OIL CO,IN,CORROSION,121.0,13184000
2010,8/17/2010 4:00 PM,300,"PLAINS PIPELINE, L.P.",OK,CORROSION,0.0,5080
2010,8/18/2010 5:00 PM,32109,ONEOK NGL PIPELINE LP,TX,MATERIAL/WELD/EQUIP FAILURE,2.0,173
2010,8/19/2010 8:30 AM,32334,TC OIL PIPELINE OPERATIONS INC,NE,MATERIAL/WELD/EQUIP FAILURE,0.0,33018
2010,8/19/2010 11:35 PM,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,LA,CORROSION,0.0,28500
2010,8/20/2010 7:00 AM,31580,"MAGELLAN TERMINALS HOLDINGS, LP",TX,INCORRECT OPERATION,0.0,20000
2010,8/20/2010 9:45 AM,15774,ENBRIDGE PIPELINES (NORTH DAKOTA) LLC,ND,CORROSION,0.0,11025
2010,8/22/2010 7:00 PM,18718,SUNOCO PIPELINE L.P.,TX,CORROSION,98.0,398039
2010,8/23/2010 7:05 AM,4805,EXPLORER PIPELINE CO,OK,ALL OTHER CAUSES,0.0,2799
2010,8/24/2010 1:20 PM,31947,ENBRIDGE PIPELINES (OZARK) L.L.C.,MO,CORROSION,0.0,15000
2010,8/25/2010 1:30 PM,32246,LDH ENERGY MONT BELVIEU L.P.,TX,EXCAVATION DAMAGE,6.0,5000
2010,8/26/2010 8:18 PM,4472,"KINDER MORGAN ENERGY PARTNERS, L.P.",TX,MATERIAL/WELD/EQUIP FAILURE,1.0,18677
2010,8/27/2010 5:42 AM,2731,CHEVRON PIPE LINE CO,TX,ALL OTHER CAUSES,0.02,2500
2010,8/27/2010 10:25 AM,31684,CONOCOPHILLIPS,WY,INCORRECT OPERATION,10.0,16260
2010,8/27/2010 4:30 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,NY,MATERIAL/WELD/EQUIP FAILURE,3283.0,1811756
2010,8/31/2010 3:30 AM,4906,EXXONMOBIL PIPELINE CO,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,49050
2010,9/1/2010 5:20 PM,2731,CHEVRON PIPE LINE CO,TX,ALL OTHER CAUSES,4.46,45800
2010,9/2/2010 7:50 AM,31454,"NUSTAR LOGISTICS, L.P.",TX,MATERIAL/WELD/EQUIP FAILURE,3.0,2222
2010,9/3/2010 9:45 AM,9175,JAYHAWK PIPELINE LLC,KS,CORROSION,2.0,4120
2010,9/5/2010 4:56 AM,12105,"MAGELLAN AMMONIA PIPELINE, L.P.",OK,MATERIAL/WELD/EQUIP FAILURE,0.71,45060
2010,9/7/2010 2:11 PM,2170,CENEX PIPELINE LLC,MT,MATERIAL/WELD/EQUIP FAILURE,3.6,10500
2010,9/7/2010 2:30 PM,26149,ALYESKA PIPELINE SERVICE CO,AK,MATERIAL/WELD/EQUIP FAILURE,0.0,4128
2010,9/8/2010 8:11 AM,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,KS,MATERIAL/WELD/EQUIP FAILURE,0.0,6220
2010,9/8/2010 10:30 AM,3445,DIXIE PIPELINE,LA,INCORRECT OPERATION,382.0,17328
2010,9/8/2010 4:22 PM,32109,ONEOK NGL PIPELINE LP,KS,INCORRECT OPERATION,0.85,60
2010,9/8/2010 4:22 PM,32109,ONEOK NGL PIPELINE LP,KS,INCORRECT OPERATION,0.85,60
2010,9/9/2010 10:30 AM,12624,MOBIL CORP,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,47443
2010,9/9/2010 11:30 AM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",IL,OTHER OUTSIDE FORCE DAMAGE,0.0,47393566
2010,9/11/2010 8:55 AM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",MI,INCORRECT OPERATION,0.0,25000
2010,9/12/2010 11:15 AM,31947,ENBRIDGE PIPELINES (OZARK) L.L.C.,KS,CORROSION,0.0,80000
2010,9/12/2010 11:45 AM,26085,"PLAINS MARKETING, L.P.",LA,MATERIAL/WELD/EQUIP FAILURE,0.0,177922
2010,9/13/2010 1:57 PM,4805,EXPLORER PIPELINE CO,TX,INCORRECT OPERATION,0.0,364157
2010,9/16/2010 9:30 AM,18718,SUNOCO PIPELINE L.P.,TX,MATERIAL/WELD/EQUIP FAILURE,0.5,18865
2010,9/16/2010 1:20 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,IA,ALL OTHER CAUSES,1.7,116356
2010,9/16/2010 3:20 PM,22610,"MAGELLAN PIPELINE COMPANY, LP",TX,MATERIAL/WELD/EQUIP FAILURE,0.0,40100
2010,9/16/2010 4:00 PM,1845,"BUCKEYE PARTNERS, LP",IL,MATERIAL/WELD/EQUIP FAILURE,0.0,940
2010,9/17/2010 1:45 PM,2731,CHEVRON PIPE LINE CO,TX,MATERIAL/WELD/EQUIP FAILURE,87.0,60250
2010,9/19/2010 7:40 AM,31618,ENTERPRISE PRODUCTS OPERATING LLC,TX,MATERIAL/WELD/EQUIP FAILURE,200.0,27400
2010,9/22/2010 7:40 AM,22442,WEST TEXAS GULF PIPELINE CO,TX,MATERIAL/WELD/EQUIP FAILURE,2.0,21084
2010,9/23/2010 12:40 PM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",MN,INCORRECT OPERATION,0.0,35100
2010,9/24/2010 9:30 AM,18718,SUNOCO PIPELINE L.P.,TX,INCORRECT OPERATION,1.0,237
2010,9/27/2010 6:00 PM,18718,SUNOCO PIPELINE L.P.,TX,INCORRECT OPERATION,0.17,8913
2010,9/28/2010 1:46 PM,18718,SUNOCO PIPELINE L.P.,TX,EXCAVATION DAMAGE,0.0,1020
2010,9/30/2010 8:30 AM,18718,SUNOCO PIPELINE L.P.,TX,MATERIAL/WELD/EQUIP FAILURE,1.0,3982
2010,10/5/2010 11:35 AM,31618,ENTERPRISE PRODUCTS OPERATING LLC,LA,MATERIAL/WELD/EQUIP FAILURE,1.0,35150
2010,10/6/2010 1:20 PM,18718,SUNOCO PIPELINE L.P.,MI,CORROSION,0.0,75000
2010,10/8/2010 5:30 AM,31618,ENTERPRISE PRODUCTS OPERATING LLC,TX,MATERIAL/WELD/EQUIP FAILURE,20.0,262519
2010,10/11/2010 7:45 AM,31888,CENTURION PIPELINE L.P.,TX,MATERIAL/WELD/EQUIP FAILURE,250.0,64130
2010,10/11/2010 2:15 PM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",NJ,INCORRECT OPERATION,0.0,7200
2010,10/11/2010 4:10 PM,7063,HARBOR PIPELINE CO,NJ,INCORRECT OPERATION,0.0,0
2010,10/21/2010 5:24 PM,31555,KINDER MORGAN CO2 CO. LP,TX,ALL OTHER CAUSES,299.0,1525
2010,10/23/2010 1:00 AM,2731,CHEVRON PIPE LINE CO,TX,MATERIAL/WELD/EQUIP FAILURE,6.2,29150
2010,10/26/2010 9:30 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,OK,MATERIAL/WELD/EQUIP FAILURE,0.0,5050
2010,10/27/2010 3:00 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,MATERIAL/WELD/EQUIP FAILURE,8.0,27800
2010,11/1/2010 9:40 AM,32147,MARATHON PIPE LINE LLC,IL,MATERIAL/WELD/EQUIP FAILURE,0.0,1990
2010,11/1/2010 2:55 PM,32109,ONEOK NGL PIPELINE LP,TX,CORROSION,241.0,250358
2010,11/2/2010 2:20 AM,22610,"MAGELLAN PIPELINE COMPANY, LP",TX,MATERIAL/WELD/EQUIP FAILURE,0.0,4000
2010,11/2/2010 9:00 AM,2552,COLONIAL PIPELINE CO,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,35000
2010,11/3/2010 11:00 AM,2552,COLONIAL PIPELINE CO,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,21000
2010,11/4/2010 12:10 PM,18092,"SFPP, LP",CA,MATERIAL/WELD/EQUIP FAILURE,0.0,64964
2010,11/4/2010 2:00 PM,300,"PLAINS PIPELINE, L.P.",TX,CORROSION,0.0,8540
2010,11/5/2010 8:00 AM,32109,ONEOK NGL PIPELINE LP,OK,MATERIAL/WELD/EQUIP FAILURE,3.53,159
2010,11/6/2010 11:00 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,CORROSION,10.0,65100
2010,11/8/2010 2:45 AM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",IL,MATERIAL/WELD/EQUIP FAILURE,0.0,1760
2010,11/8/2010 11:15 AM,2552,COLONIAL PIPELINE CO,TX,MATERIAL/WELD/EQUIP FAILURE,0.12,80000
2010,11/9/2010 7:19 AM,31476,SEMGROUP LP,KS,CORROSION,5.0,91950
2010,11/9/2010 8:45 AM,31174,"SHELL PIPELINE CO., L.P.",CA,MATERIAL/WELD/EQUIP FAILURE,5.0,8530
2010,11/10/2010 7:45 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,OK,MATERIAL/WELD/EQUIP FAILURE,2.0,3700
2010,11/11/2010 9:15 AM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",MN,MATERIAL/WELD/EQUIP FAILURE,0.0,31000
2010,11/11/2010 1:00 PM,31610,BP WEST COAST PRODUCTS L.L.C.,CA,EXCAVATION DAMAGE,79.0,765000
2010,11/12/2010 9:48 AM,22610,"MAGELLAN PIPELINE COMPANY, LP",MN,MATERIAL/WELD/EQUIP FAILURE,0.0,393500
2010,11/12/2010 3:00 PM,18718,SUNOCO PIPELINE L.P.,OK,INCORRECT OPERATION,0.48,7368
2010,11/15/2010 8:00 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,OK,MATERIAL/WELD/EQUIP FAILURE,5.0,47000
2010,11/15/2010 8:35 AM,9175,JAYHAWK PIPELINE LLC,KS,MATERIAL/WELD/EQUIP FAILURE,0.0,300
2010,11/15/2010 6:20 PM,12105,"MAGELLAN AMMONIA PIPELINE, L.P.",IA,MATERIAL/WELD/EQUIP FAILURE,8.62,67431
2010,11/15/2010 6:51 PM,18718,SUNOCO PIPELINE L.P.,TX,INCORRECT OPERATION,5.0,19434
2010,11/16/2010 1:00 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,MATERIAL/WELD/EQUIP FAILURE,0.71,29185
2010,11/16/2010 1:40 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,TX,EXCAVATION DAMAGE,25.0,45000
2010,11/16/2010 4:46 PM,31174,"SHELL PIPELINE CO., L.P.",LA,CORROSION,535.0,989000
2010,11/18/2010 8:00 AM,2552,COLONIAL PIPELINE CO,AL,CORROSION,0.0,13250
2010,11/20/2010 1:15 AM,18718,SUNOCO PIPELINE L.P.,TX,MATERIAL/WELD/EQUIP FAILURE,100.0,438060
2010,11/20/2010 8:30 AM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",NJ,INCORRECT OPERATION,2.0,11700
2010,11/22/2010 9:00 AM,9175,JAYHAWK PIPELINE LLC,KS,MATERIAL/WELD/EQUIP FAILURE,0.16,1055
2010,11/22/2010 2:30 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,MATERIAL/WELD/EQUIP FAILURE,2.0,18000
2010,11/23/2010 6:00 AM,2731,CHEVRON PIPE LINE CO,CA,CORROSION,0.0,5065
2010,11/23/2010 12:09 PM,31720,KINDER MORGAN PIPELINES (USA) INC,MT,MATERIAL/WELD/EQUIP FAILURE,0.0,187500
2010,11/23/2010 4:35 PM,3445,DIXIE PIPELINE,TX,MATERIAL/WELD/EQUIP FAILURE,3.0,1270
2010,11/24/2010 6:15 AM,2552,COLONIAL PIPELINE CO,SC,MATERIAL/WELD/EQUIP FAILURE,0.0,3087
2010,11/27/2010 9:30 AM,2731,CHEVRON PIPE LINE CO,CA,MATERIAL/WELD/EQUIP FAILURE,0.0,5000
2010,11/27/2010 3:00 PM,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,IA,MATERIAL/WELD/EQUIP FAILURE,2.3,31010
2010,11/28/2010 7:20 AM,2552,COLONIAL PIPELINE CO,NJ,MATERIAL/WELD/EQUIP FAILURE,0.0,20000
2010,11/28/2010 10:00 AM,31610,BP WEST COAST PRODUCTS L.L.C.,CA,MATERIAL/WELD/EQUIP FAILURE,0.0,2000
2010,11/29/2010 3:10 AM,31555,KINDER MORGAN CO2 CO. LP,TX,MATERIAL/WELD/EQUIP FAILURE,26.0,418
2010,11/29/2010 10:00 AM,22610,"MAGELLAN PIPELINE COMPANY, LP",TX,MATERIAL/WELD/EQUIP FAILURE,0.0,2110
2010,11/30/2010 6:08 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,AR,MATERIAL/WELD/EQUIP FAILURE,0.0,10500
2010,12/1/2010 9:00 AM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",MI,MATERIAL/WELD/EQUIP FAILURE,0.0,10050
2010,12/1/2010 4:00 PM,32109,ONEOK NGL PIPELINE LP,TX,MATERIAL/WELD/EQUIP FAILURE,83.0,128862
2010,12/1/2010 5:00 PM,2731,CHEVRON PIPE LINE CO,UT,INCORRECT OPERATION,250.0,20833925
2010,12/2/2010 7:15 PM,1845,"BUCKEYE PARTNERS, LP",IL,OTHER OUTSIDE FORCE DAMAGE,489.7,4709566
2010,12/3/2010 4:27 PM,31684,CONOCOPHILLIPS,TX,CORROSION,0.0,16675
2010,12/4/2010 10:30 AM,18718,SUNOCO PIPELINE L.P.,TX,CORROSION,45.0,155340
2010,12/5/2010 6:40 AM,300,"PLAINS PIPELINE, L.P.",TX,CORROSION,0.0,21500
2010,12/5/2010 1:00 PM,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,IA,MATERIAL/WELD/EQUIP FAILURE,0.98,1866
2010,12/5/2010 8:30 PM,22610,"MAGELLAN PIPELINE COMPANY, LP",KS,MATERIAL/WELD/EQUIP FAILURE,0.0,375
2010,12/6/2010 5:15 AM,22610,"MAGELLAN PIPELINE COMPANY, LP",OK,MATERIAL/WELD/EQUIP FAILURE,0.0,530
2010,12/6/2010 7:30 AM,2552,COLONIAL PIPELINE CO,MD,INCORRECT OPERATION,0.17,10395
2010,12/6/2010 12:07 PM,1845,"BUCKEYE PARTNERS, LP",NJ,CORROSION,0.0,67600
2010,12/6/2010 1:00 PM,26303,UNOCAL PIPELINE CO - EASTERN REGION,TX,CORROSION,0.0,250000
2010,12/6/2010 11:29 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,TX,MATERIAL/WELD/EQUIP FAILURE,1.0,1050
2010,12/7/2010 9:35 AM,22610,"MAGELLAN PIPELINE COMPANY, LP",ND,NATURAL FORCE DAMAGE,0.42,5700
2010,12/9/2010 11:50 AM,395,AMOCO OIL CO,IL,MATERIAL/WELD/EQUIP FAILURE,0.0,3450
2010,12/9/2010 12:15 PM,4805,EXPLORER PIPELINE CO,TX,CORROSION,0.0,575025
2010,12/9/2010 4:17 PM,32109,ONEOK NGL PIPELINE LP,OK,EXCAVATION DAMAGE,286.0,86987
2010,12/9/2010 5:50 PM,32109,ONEOK NGL PIPELINE LP,KS,EXCAVATION DAMAGE,3415.0,216075
2010,12/9/2010 6:12 PM,5081,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",OK,CORROSION,4.0,456240
2010,12/10/2010 3:28 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,MN,EXCAVATION DAMAGE,4544.0,362129
2010,12/11/2010 3:30 PM,1845,"BUCKEYE PARTNERS, LP",MI,MATERIAL/WELD/EQUIP FAILURE,0.0,9514
2010,12/12/2010 9:35 AM,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,KS,MATERIAL/WELD/EQUIP FAILURE,0.36,2762
2010,12/13/2010 9:30 AM,9175,JAYHAWK PIPELINE LLC,KS,MATERIAL/WELD/EQUIP FAILURE,0.05,620
2010,12/13/2010 3:47 PM,22855,"KOCH PIPELINE COMPANY, L.P.",MO,MATERIAL/WELD/EQUIP FAILURE,0.24,20021
2010,12/14/2010 7:20 AM,22430,WEST SHORE PIPELINE CO,IL,OTHER OUTSIDE FORCE DAMAGE,0.0,19495905
2010,12/14/2010 10:35 AM,32450,"ROADRUNNER PIPELINE, L.L.C.",TX,MATERIAL/WELD/EQUIP FAILURE,1.0,200
2010,12/15/2010 9:20 AM,31684,CONOCOPHILLIPS,MO,INCORRECT OPERATION,0.5,60
2010,12/15/2010 10:00 AM,15674,PLANTATION PIPE LINE CO,SC,MATERIAL/WELD/EQUIP FAILURE,0.0,2840
2010,12/16/2010 10:23 AM,12470,MID - VALLEY PIPELINE CO,MS,CORROSION,17.0,150532
2010,12/16/2010 5:00 PM,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,NJ,CORROSION,0.0,20742
2010,12/17/2010 9:14 AM,4906,EXXONMOBIL PIPELINE CO,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,4055
2010,12/20/2010 4:30 PM,31627,"DENBURY ONSHORE, LLC",LA,MATERIAL/WELD/EQUIP FAILURE,0.29,205645
2010,12/21/2010 12:00 PM,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,NE,CORROSION,0.0,28762
2010,12/24/2010 2:10 PM,32109,ONEOK NGL PIPELINE LP,TX,MATERIAL/WELD/EQUIP FAILURE,7.0,125355
2010,12/28/2010 9:00 AM,14194,"OILTANKING, HOUSTON LP",TX,CORROSION,0.48,17550
2010,12/28/2010 5:30 PM,31610,BP WEST COAST PRODUCTS L.L.C.,CA,CORROSION,28.0,860700
2010,12/30/2010 8:40 AM,12105,"MAGELLAN AMMONIA PIPELINE, L.P.",IA,CORROSION,8.57,64515
2010,12/31/2010 7:55 AM,31816,"MID-CONTINENT FRACTIONATION AND STORAGE, L.L.C.",KS,INCORRECT OPERATION,4.5,387
2010,12/31/2010 9:00 AM,300,"PLAINS PIPELINE, L.P.",TX,MATERIAL/WELD/EQUIP FAILURE,0.0,44150
2010,12/31/2010 12:25 PM,31166,MUSTANG PIPE LINE PARTNERS,IL,MATERIAL/WELD/EQUIP FAILURE,0.0,250350
2011,1/1/2011 10:50 AM,32109,ONEOK NGL PIPELINE LP,IL,MATERIAL/WELD/EQUIP FAILURE,20.0,2155
2011,1/3/2011 9:30 AM,18718,SUNOCO PIPELINE L.P.,TX,MATERIAL/WELD/EQUIP FAILURE,0.5,2555
2011,1/3/2011 4:30 PM,31684,CONOCOPHILLIPS,TX,MATERIAL/WELD/EQUIP FAILURE,2.0,600
2011,1/4/2011 11:55 AM,1248,BELLE FOURCHE PIPELINE CO,WY,MATERIAL/WELD/EQUIP FAILURE,10.0,19800
2011,1/6/2011 5:20 PM,4906,EXXONMOBIL PIPELINE CO,TX,CORROSION,1.7,45150
2011,1/7/2011 11:00 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,MATERIAL/WELD/EQUIP FAILURE,1.0,4625
2011,1/7/2011 6:05 PM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",TX,ALL OTHER CAUSES,0.71,46060
2011,1/8/2011 8:16 AM,26149,ALYESKA PIPELINE SERVICE CO,AK,CORROSION,0.0,15700000
2011,1/12/2011 2:00 AM,2552,COLONIAL PIPELINE CO,VA,INCORRECT OPERATION,0.0,19702
2011,1/13/2011 8:00 AM,31371,"BUCKEYE DEVELOPMENT & LOGISTICS, LLC",TX,MATERIAL/WELD/EQUIP FAILURE,0.02,57315
2011,1/13/2011 2:05 PM,32109,ONEOK NGL PIPELINE LP,OK,MATERIAL/WELD/EQUIP FAILURE,406.0,25899
2011,1/14/2011 4:14 AM,31618,ENTERPRISE PRODUCTS OPERATING LLC,TX,MATERIAL/WELD/EQUIP FAILURE,0.14,511
2011,1/14/2011 5:15 AM,20160,"PETROLOGISTICS OLEFINS, LLC",TX,MATERIAL/WELD/EQUIP FAILURE,5.0,5550
2011,1/14/2011 8:30 AM,31580,"MAGELLAN TERMINALS HOLDINGS, LP",OK,CORROSION,0.0,30200
2011,1/14/2011 3:00 PM,32109,ONEOK NGL PIPELINE LP,OK,INCORRECT OPERATION,0.95,43
2011,1/15/2011 8:20 AM,2552,COLONIAL PIPELINE CO,MD,CORROSION,0.4,2603
2011,1/15/2011 12:45 PM,1845,"BUCKEYE PARTNERS, LP",NJ,NATURAL FORCE DAMAGE,0.0,35700
2011,1/18/2011 8:30 AM,12628,EXXONMOBIL PIPELINE CO,IL,MATERIAL/WELD/EQUIP FAILURE,0.0,5520
2011,1/18/2011 9:30 AM,31627,"DENBURY ONSHORE, LLC",MS,MATERIAL/WELD/EQUIP FAILURE,1.0,2
2011,1/18/2011 7:54 PM,2552,COLONIAL PIPELINE CO,NJ,MATERIAL/WELD/EQUIP FAILURE,0.0,60075
2011,1/19/2011 9:10 AM,1845,"BUCKEYE PARTNERS, LP",IN,INCORRECT OPERATION,0.0,75000
2011,1/19/2011 12:30 PM,18718,SUNOCO PIPELINE L.P.,OK,CORROSION,1035.0,816730
2011,1/20/2011 6:00 AM,31618,ENTERPRISE PRODUCTS OPERATING LLC,TX,MATERIAL/WELD/EQUIP FAILURE,20.0,1612
2011,1/22/2011 6:00 AM,2552,COLONIAL PIPELINE CO,LA,MATERIAL/WELD/EQUIP FAILURE,0.0,20000
2011,1/23/2011 4:00 PM,31371,BUCKEYE GULF COAST PIPELINE LP,TX,MATERIAL/WELD/EQUIP FAILURE,23.0,41600
2011,1/26/2011 4:03 PM,2731,CHEVRON PIPE LINE CO,LA,EXCAVATION DAMAGE,0.0,906900
2011,1/27/2011 8:30 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,MATERIAL/WELD/EQUIP FAILURE,3311.0,4468256
2011,1/28/2011 10:00 AM,15915,"PIPELINES OF PUERTO RICO INCD, THE",PR,OTHER OUTSIDE FORCE DAMAGE,26.0,490276
2011,1/30/2011 7:00 PM,32334,TC OIL PIPELINE OPERATIONS INC,MO,MATERIAL/WELD/EQUIP FAILURE,0.0,20045
2011,2/2/2011 4:30 AM,4906,EXXONMOBIL PIPELINE CO,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,45600
2011,2/2/2011 7:00 AM,1845,"BUCKEYE PARTNERS, LP",PA,NATURAL FORCE DAMAGE,0.02,3200
2011,2/2/2011 2:00 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,AR,ALL OTHER CAUSES,0.43,36700
2011,2/3/2011 2:10 PM,32334,TC OIL PIPELINE OPERATIONS INC,OK,INCORRECT OPERATION,0.0,25065
2011,2/4/2011 6:40 AM,26085,"PLAINS MARKETING, L.P.",OK,MATERIAL/WELD/EQUIP FAILURE,0.0,24050
2011,2/4/2011 11:45 AM,1845,"BUCKEYE PARTNERS, LP",IN,MATERIAL/WELD/EQUIP FAILURE,0.0,5250
2011,2/4/2011 12:58 PM,22610,"MAGELLAN PIPELINE COMPANY, LP",MN,CORROSION,0.0,5025
2011,2/5/2011 5:00 AM,31130,DCP MIDSTREAM,TX,NATURAL FORCE DAMAGE,995.0,115200
2011,2/5/2011 3:30 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,IL,MATERIAL/WELD/EQUIP FAILURE,2.4,594200
2011,2/6/2011 5:15 PM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",NJ,NATURAL FORCE DAMAGE,0.0,66500
2011,2/7/2011 2:00 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,MATERIAL/WELD/EQUIP FAILURE,0.24,1025
2011,2/8/2011 12:13 PM,18718,SUNOCO PIPELINE L.P.,PA,CORROSION,0.0,257250
2011,2/8/2011 12:14 PM,25146,"EQUISTAR CHEMICALS, L.P.",TX,OTHER OUTSIDE FORCE DAMAGE,288.5,12360
2011,2/8/2011 12:18 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,0
2011,2/8/2011 12:30 PM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",TX,MATERIAL/WELD/EQUIP FAILURE,20.0,97520
2011,2/10/2011 8:30 AM,18718,SUNOCO PIPELINE L.P.,TX,MATERIAL/WELD/EQUIP FAILURE,0.5,18428
2011,2/10/2011 6:30 PM,31013,TRANSPETCO TRANSPORT CO.,NM,MATERIAL/WELD/EQUIP FAILURE,2530.0,7584
2011,2/12/2011 6:00 PM,18718,SUNOCO PIPELINE L.P.,TX,CORROSION,16.0,126058
2011,2/13/2011 5:10 AM,18718,SUNOCO PIPELINE L.P.,TX,INCORRECT OPERATION,1.0,5769
2011,2/13/2011 6:55 PM,32109,ONEOK NGL PIPELINE LP,WY,MATERIAL/WELD/EQUIP FAILURE,3.99,158
2011,2/14/2011 2:45 PM,18718,SUNOCO PIPELINE L.P.,OK,CORROSION,58.0,67021
2011,2/14/2011 5:30 PM,32543,"DENBURY GREEN PIPELINE-TEXAS, LLC",TX,MATERIAL/WELD/EQUIP FAILURE,2.4,160643
2011,2/15/2011 10:40 AM,9175,JAYHAWK PIPELINE LLC,KS,MATERIAL/WELD/EQUIP FAILURE,160.0,54420
2011,2/16/2011 12:30 PM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",NJ,MATERIAL/WELD/EQUIP FAILURE,0.0,2500
2011,2/16/2011 4:30 PM,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,NJ,CORROSION,0.0,153400
2011,2/17/2011 3:10 PM,32334,TC OIL PIPELINE OPERATIONS INC,KS,MATERIAL/WELD/EQUIP FAILURE,0.0,5524
2011,2/17/2011 3:59 PM,32109,ONEOK NGL PIPELINE LP,OK,CORROSION,50.0,156905
2011,2/18/2011 3:07 AM,22610,"MAGELLAN PIPELINE COMPANY, LP",IA,NATURAL FORCE DAMAGE,0.0,28025
2011,2/19/2011 1:24 PM,32283,"FRONT RANGE PIPELINE, LLC.",MT,MATERIAL/WELD/EQUIP FAILURE,0.0,10770
2011,2/20/2011 1:22 AM,4906,EXXONMOBIL PIPELINE CO,TX,MATERIAL/WELD/EQUIP FAILURE,0.74,1050
2011,2/20/2011 2:00 PM,300,"PLAINS PIPELINE, L.P.",TX,INCORRECT OPERATION,0.0,800
2011,2/21/2011 8:50 AM,22610,"MAGELLAN PIPELINE COMPANY, LP",CO,INCORRECT OPERATION,0.12,3025
2011,2/21/2011 1:30 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,OK,MATERIAL/WELD/EQUIP FAILURE,7.0,160374
2011,2/22/2011 7:01 AM,1845,"BUCKEYE PARTNERS, LP",IL,NATURAL FORCE DAMAGE,0.0,9535
2011,2/22/2011 8:00 AM,31666,"ROCKY MOUNTAIN PIPELINE SYSTEM, LLC",MT,MATERIAL/WELD/EQUIP FAILURE,0.0,12300
2011,2/23/2011 8:30 AM,300,"PLAINS PIPELINE, L.P.",AL,MATERIAL/WELD/EQUIP FAILURE,0.0,4360
2011,2/23/2011 1:25 PM,7063,HARBOR PIPELINE CO,NJ,MATERIAL/WELD/EQUIP FAILURE,0.0,1451
2011,2/24/2011 1:03 AM,22610,"MAGELLAN PIPELINE COMPANY, LP",TX,MATERIAL/WELD/EQUIP FAILURE,432.0,2390017
2011,2/24/2011 8:27 PM,32545,"DENBURY GULF COAST PIPELINES, LLC",LA,MATERIAL/WELD/EQUIP FAILURE,8.36,541
2011,2/25/2011 8:25 AM,15774,ENBRIDGE PIPELINES (NORTH DAKOTA) LLC,ND,INCORRECT OPERATION,0.0,3000
2011,2/27/2011 12:00 AM,22610,"MAGELLAN PIPELINE COMPANY, LP",OK,MATERIAL/WELD/EQUIP FAILURE,0.0,7250
2011,2/28/2011 1:50 PM,22610,"MAGELLAN PIPELINE COMPANY, LP",KS,MATERIAL/WELD/EQUIP FAILURE,0.0,42465
